date,0,1,2,3
2018-03-31,0.635261042449871,0.635261042449871,0.635261042449871,0.6368175696929167
2018-06-30,-0.03264011741047784,-0.03264011741047784,-0.0401701975868291,-0.0401701975868291
2018-09-30,0.05590517876655801,0.05590517876655801,0.05590517876655801,0.05569140766781987
2018-12-31,-0.5794827796147366,-0.5794827796147366,-0.5794827796147366,-0.5555078541865724
2019-03-31,0.12848396420488079,0.12848396420488079,0.12848396420488079,0.12369474761376537
2019-06-30,-0.26361624087409663,-0.26361624087409663,-0.262723179847931,-0.262723179847931
2019-09-30,-0.21638406684775618,-0.21638406684775618,-0.21638406684775618,-0.18088026753699155
2019-12-31,0.22862032571927404,0.22862032571927404,0.22862032571927404,0.3764737201580981
2020-03-31,-0.5337062770985297,-0.5337062770985297,-0.5337062770985297,-0.7028811656624347
2020-06-30,-1.1118736028406315,-1.1118736028406315,-1.653456232096937,-1.653456232096937
2020-09-30,0.2757489792603133,0.2757489792603133,0.2757489792603133,0.16212441221649757
2020-12-31,-0.7299513929074253,-0.7299513929074253,-0.7299513929074253,-0.7535403525485923
2021-03-31,0.7083826886173107,0.7083826886173107,0.7083826886173107,0.5578677099659688
2021-06-30,-0.31885094783164986,-0.31885094783164986,-0.30708099769031577,-0.30708099769031577
2021-09-30,-0.6056264102865394,-0.6056264102865394,-0.6056264102865394,-0.6381877611794804
2021-12-31,-0.036681886053809516,-0.036681886053809516,-0.036681886053809516,-0.019391243828914585
2022-03-31,0.0007890115281540544,0.0007890115281540544,0.0007890115281540544,-0.0019718616144260084
2022-06-30,-1.0200749993339833,-1.0200749993339833,-1.0018461000766148,-1.0018461000766148
2022-09-30,-0.4831256785289344,-0.4831256785289344,-0.4831256785289344,-0.45877005495555284
2022-12-31,-0.3183937373552463,-0.3183937373552463,-0.3183937373552463,-0.31970935580813986
2023-03-31,0.9895814984696023,0.9895814984696023,0.9895814984696023,0.889945194743
2023-06-30,-1.1623743036562832,-1.1623743036562832,-1.1940019725745852,-1.1940019725745852
2023-09-30,-0.40536163720526264,-0.42140183076896265,-0.43369351049186444,-0.42625994780592713
2023-12-31,-0.30184760048061016,-0.335757689474383,-0.2973923035190682,-0.19547862568714752
